Timestamp,Symbol,Open,High,Low,Close,Volume,Interval
2019-05-31 19:59:00,QQQ,169.08,169.132,169.038,169.105,460,1min
2019-05-31 19:58:00,QQQ,169.041,169.093,168.999,169.067,1600,1min
2019-05-31 19:56:00,QQQ,169.041,169.113,168.951,169.008,2460,1min
2019-05-31 19:54:00,QQQ,169.041,169.084,168.999,169.057,2043,1min
2019-05-31 19:53:00,QQQ,169.041,169.084,168.999,169.057,670,1min
2019-05-31 19:51:00,QQQ,169.041,169.084,168.999,169.057,760,1min
2019-05-31 19:50:00,QQQ,169.041,169.084,168.999,169.057,1380,1min
2019-05-31 19:49:00,QQQ,169.041,169.084,168.999,169.057,700,1min
2019-05-31 19:48:00,QQQ,169.041,169.132,168.999,169.105,3230,1min
2019-05-31 19:46:00,QQQ,169.041,169.084,168.999,169.057,1240,1min
2019-05-31 19:45:00,QQQ,169.031,169.084,168.99,169.057,4760,1min
2019-05-31 19:42:00,QQQ,168.983,169.025,168.941,168.998,903,1min
2019-05-31 19:40:00,QQQ,168.992,169.035,168.951,169.008,860,1min
2019-05-31 19:39:00,QQQ,168.992,169.035,168.951,169.008,548,1min
2019-05-31 19:37:00,QQQ,168.992,169.035,168.951,169.008,6612,1min
2019-05-31 19:36:00,QQQ,168.992,169.035,168.951,169.008,2045,1min
2019-05-31 19:34:00,QQQ,169.022,169.074,168.98,169.047,1520,1min
2019-05-31 19:33:00,QQQ,169.022,169.064,168.98,169.037,380,1min
2019-05-31 19:29:00,QQQ,169.041,169.084,168.999,169.057,380,1min
2019-05-31 19:28:00,QQQ,169.041,169.084,168.999,169.057,272,1min
2019-05-31 19:13:00,QQQ,169.012,169.054,168.951,169.008,1035,1min
2019-05-31 19:09:00,QQQ,169.031,169.074,168.99,169.047,500,1min
2019-05-31 19:07:00,QQQ,169.031,169.074,168.99,169.047,626,1min
2019-05-31 18:51:00,QQQ,168.983,169.025,168.941,168.998,1000,1min
2019-05-31 18:46:00,QQQ,168.992,169.035,168.951,169.008,3599,1min
2019-05-31 18:45:00,QQQ,168.992,169.035,168.951,169.008,500,1min
2019-05-31 18:44:00,QQQ,169.041,169.084,168.951,169.008,2289,1min
2019-05-31 18:42:00,QQQ,168.992,169.035,168.951,169.008,800,1min
2019-05-31 18:37:00,QQQ,169.012,169.054,168.951,169.008,12804,1min
2019-05-31 18:35:00,QQQ,169.012,169.054,168.97,169.028,400,1min
2019-05-31 18:34:00,QQQ,169.08,169.123,169.038,169.096,102,1min
2019-05-31 18:33:00,QQQ,169.07,169.113,169.029,169.086,400,1min
2019-05-31 18:29:00,QQQ,169.022,169.064,168.97,169.028,6075,1min
2019-05-31 18:27:00,QQQ,169.031,169.074,168.99,169.047,2689,1min
2019-05-31 18:26:00,QQQ,169.041,169.084,168.99,169.047,1850,1min
2019-05-31 18:25:00,QQQ,169.041,169.084,168.999,169.057,1228,1min
2019-05-31 18:23:00,QQQ,169.041,169.084,168.999,169.057,1000,1min
2019-05-31 18:22:00,QQQ,169.041,169.084,168.999,169.057,1000,1min
2019-05-31 18:21:00,QQQ,169.041,169.084,168.999,169.057,1364,1min
2019-05-31 18:20:00,QQQ,169.031,169.074,168.99,169.047,206,1min
2019-05-31 18:19:00,QQQ,169.031,169.074,168.99,169.047,300,1min
2019-05-31 18:16:00,QQQ,169.041,169.084,168.999,169.057,1349,1min
2019-05-31 18:14:00,QQQ,169.06,169.103,169.019,169.076,500,1min
2019-05-31 18:09:00,QQQ,169.06,169.103,169.019,169.076,800,1min
2019-05-31 18:08:00,QQQ,169.06,169.103,169.019,169.076,300,1min
2019-05-31 18:07:00,QQQ,169.041,169.084,168.999,169.057,2199,1min
2019-05-31 18:06:00,QQQ,169.041,169.084,168.999,169.057,12710,1min
2019-05-31 18:05:00,QQQ,169.07,169.113,168.999,169.057,3124,1min
2019-05-31 18:01:00,QQQ,169.07,169.113,169.029,169.086,102,1min
2019-05-31 17:53:00,QQQ,169.109,169.152,169.067,169.125,200,1min
2019-05-31 17:52:00,QQQ,169.109,169.152,169.067,169.125,100,1min
2019-05-31 17:47:00,QQQ,169.138,169.2,169.097,169.173,1081,1min
2019-05-31 17:45:00,QQQ,169.128,169.171,169.087,169.144,580,1min
2019-05-31 17:43:00,QQQ,169.138,169.21,169.097,169.173,4831,1min
2019-05-31 17:37:00,QQQ,169.148,169.191,169.106,169.164,278,1min
2019-05-31 17:36:00,QQQ,169.138,169.181,169.097,169.154,553,1min
2019-05-31 17:28:00,QQQ,169.09,169.132,169.048,169.105,300,1min
