Timestamp,Symbol,Open,High,Low,Close,Volume,Interval
2021-06-30 19:59:00,QQQ,350.351,350.397,350.311,350.358,3599,1min
2021-06-30 19:58:00,QQQ,350.331,350.367,350.292,350.338,2086,1min
2021-06-30 19:57:00,QQQ,350.282,350.347,350.242,350.309,1478,1min
2021-06-30 19:56:00,QQQ,350.292,350.328,350.252,350.299,370,1min
2021-06-30 19:55:00,QQQ,350.262,350.308,350.223,350.269,3315,1min
2021-06-30 19:54:00,QQQ,350.262,350.298,350.223,350.269,500,1min
2021-06-30 19:53:00,QQQ,350.252,350.288,350.213,350.259,200,1min
2021-06-30 19:52:00,QQQ,350.252,350.288,350.213,350.259,200,1min
2021-06-30 19:51:00,QQQ,350.242,350.278,350.203,350.249,400,1min
2021-06-30 19:50:00,QQQ,350.262,350.298,350.213,350.259,1665,1min
2021-06-30 19:48:00,QQQ,350.262,350.298,350.223,350.269,880,1min
2021-06-30 19:44:00,QQQ,350.252,350.298,350.213,350.269,699,1min
2021-06-30 19:43:00,QQQ,350.232,350.268,350.193,350.239,125,1min
2021-06-30 19:42:00,QQQ,350.203,350.239,350.163,350.21,100,1min
2021-06-30 19:41:00,QQQ,350.222,350.259,350.183,350.23,1700,1min
2021-06-30 19:40:00,QQQ,350.203,350.239,350.153,350.2,499,1min
2021-06-30 19:38:00,QQQ,350.222,350.259,350.183,350.23,2440,1min
2021-06-30 19:36:00,QQQ,350.222,350.278,350.183,350.249,1999,1min
2021-06-30 19:32:00,QQQ,350.232,350.268,350.183,350.23,700,1min
2021-06-30 19:31:00,QQQ,350.242,350.278,350.203,350.249,100,1min
2021-06-30 19:30:00,QQQ,350.282,350.318,350.223,350.269,1531,1min
2021-06-30 19:29:00,QQQ,350.301,350.338,350.262,350.309,380,1min
2021-06-30 19:26:00,QQQ,350.301,350.338,350.252,350.299,453,1min
2021-06-30 19:22:00,QQQ,350.341,350.377,350.302,350.348,200,1min
2021-06-30 19:21:00,QQQ,350.351,350.387,350.302,350.348,2500,1min
2021-06-30 19:20:00,QQQ,350.351,350.387,350.302,350.348,4400,1min
2021-06-30 19:19:00,QQQ,350.341,350.377,350.292,350.348,2200,1min
2021-06-30 19:18:00,QQQ,350.341,350.387,350.302,350.358,3305,1min
2021-06-30 19:15:00,QQQ,350.331,350.367,350.292,350.338,180,1min
2021-06-30 19:14:00,QQQ,350.341,350.377,350.302,350.348,169,1min
2021-06-30 19:13:00,QQQ,350.282,350.318,350.242,350.289,1400,1min
2021-06-30 19:11:00,QQQ,350.311,350.347,350.272,350.318,100,1min
2021-06-30 18:59:00,QQQ,350.321,350.357,350.282,350.328,399,1min
2021-06-30 18:58:00,QQQ,350.321,350.357,350.282,350.328,100,1min
2021-06-30 18:53:00,QQQ,350.321,350.377,350.282,350.348,590,1min
2021-06-30 18:39:00,QQQ,350.282,350.318,350.242,350.289,380,1min
2021-06-30 18:38:00,QQQ,350.311,350.347,350.272,350.318,500,1min
2021-06-30 18:36:00,QQQ,350.282,350.318,350.242,350.289,500,1min
2021-06-30 18:35:00,QQQ,350.282,350.318,350.242,350.289,2100,1min
2021-06-30 18:34:00,QQQ,350.272,350.308,350.232,350.279,500,1min
2021-06-30 18:30:00,QQQ,350.292,350.328,350.252,350.299,100,1min
2021-06-30 18:29:00,QQQ,350.262,350.298,350.223,350.269,2169,1min
2021-06-30 18:28:00,QQQ,350.272,350.338,350.232,350.289,555,1min
2021-06-30 18:26:00,QQQ,350.321,350.357,350.282,350.328,150,1min
2021-06-30 18:24:00,QQQ,350.292,350.328,350.252,350.299,278,1min
2021-06-30 18:11:00,QQQ,350.311,350.347,350.272,350.318,101,1min
2021-06-30 18:10:00,QQQ,350.331,350.367,350.292,350.338,400,1min
2021-06-30 18:07:00,QQQ,350.272,350.318,350.232,350.289,1200,1min
2021-06-30 18:05:00,QQQ,350.341,350.377,350.282,350.328,300,1min
2021-06-30 18:04:00,QQQ,350.321,350.357,350.282,350.328,4062,1min
2021-06-30 18:03:00,QQQ,350.321,350.357,350.282,350.328,500,1min
2021-06-30 18:02:00,QQQ,350.351,350.387,350.292,350.338,600,1min
2021-06-30 18:01:00,QQQ,350.292,350.417,350.252,350.388,4648,1min
2021-06-30 18:00:00,QQQ,350.232,350.328,350.173,350.269,14873,1min
2021-06-30 17:59:00,QQQ,350.153,350.189,350.114,350.16,100,1min
2021-06-30 17:52:00,QQQ,350.134,350.17,350.094,350.141,500,1min
2021-06-30 17:50:00,QQQ,350.134,350.17,350.094,350.141,400,1min
2021-06-30 17:46:00,QQQ,350.134,350.17,350.094,350.141,902,1min
2021-06-30 17:42:00,QQQ,350.143,350.189,350.104,350.16,200,1min
2021-06-30 17:35:00,QQQ,350.203,350.239,350.163,350.21,100,1min
2021-06-30 17:33:00,QQQ,350.134,350.17,350.084,350.131,600,1min
2021-06-30 17:32:00,QQQ,350.134,350.17,350.094,350.141,600,1min
2021-06-30 17:26:00,QQQ,350.183,350.219,350.065,350.111,2100,1min
2021-06-30 17:25:00,QQQ,350.232,350.268,350.134,350.18,4647,1min
2021-06-30 17:24:00,QQQ,350.203,350.259,350.163,350.23,9000,1min
2021-06-30 17:22:00,QQQ,349.966,350.002,349.926,349.973,98000,1min
2021-06-30 17:20:00,QQQ,350.183,350.219,350.144,350.19,1151,1min
2021-06-30 17:16:00,QQQ,350.232,350.288,350.193,350.259,388,1min
2021-06-30 17:12:00,QQQ,350.232,350.268,349.926,349.973,20593,1min
2021-06-30 17:10:00,QQQ,350.203,350.239,350.163,350.21,354,1min
2021-06-30 17:08:00,QQQ,350.213,350.249,350.173,350.22,2822,1min
2021-06-30 17:07:00,QQQ,350.213,350.249,350.173,350.22,11881,1min
2021-06-30 17:06:00,QQQ,350.222,350.268,350.183,350.239,5200,1min
2021-06-30 17:05:00,QQQ,350.232,350.318,350.193,350.289,1377,1min
2021-06-30 17:04:00,QQQ,350.232,350.268,350.193,350.239,999,1min
2021-06-30 17:03:00,QQQ,350.282,350.327,350.242,350.298,1936,1min
2021-06-30 17:00:00,QQQ,350.292,350.328,350.252,350.299,311,1min
2021-06-30 16:57:00,QQQ,350.252,350.318,350.213,350.289,10801,1min
2021-06-30 16:56:00,QQQ,350.272,350.308,350.232,350.279,100,1min
2021-06-30 16:55:00,QQQ,350.232,350.268,350.193,350.239,901,1min
2021-06-30 16:54:00,QQQ,350.272,350.318,350.203,350.249,13169,1min
2021-06-30 16:53:00,QQQ,350.272,350.308,350.232,350.279,3400,1min
2021-06-30 16:52:00,QQQ,350.292,350.328,350.242,350.289,1499,1min
2021-06-30 16:51:00,QQQ,350.301,350.338,350.252,350.299,505,1min
2021-06-30 16:50:00,QQQ,350.282,350.318,350.242,350.289,4169,1min
2021-06-30 16:47:00,QQQ,350.252,350.288,350.213,350.259,400,1min
2021-06-30 16:45:00,QQQ,350.252,350.288,350.203,350.249,600,1min
2021-06-30 16:44:00,QQQ,350.232,350.268,350.173,350.22,10000,1min
2021-06-30 16:43:00,QQQ,350.203,350.249,350.163,350.22,900,1min
2021-06-30 16:42:00,QQQ,350.252,350.288,350.183,350.23,9769,1min
2021-06-30 16:41:00,QQQ,350.252,350.288,350.213,350.259,100,1min
2021-06-30 16:40:00,QQQ,350.301,350.338,350.262,350.309,375,1min
2021-06-30 16:39:00,QQQ,350.301,350.338,350.262,350.309,600,1min
2021-06-30 16:38:00,QQQ,349.966,350.002,349.926,349.973,75000,1min
2021-06-30 16:37:00,QQQ,350.351,350.387,350.262,350.309,1800,1min
2021-06-30 16:36:00,QQQ,350.341,350.377,350.292,350.338,2500,1min
2021-06-30 16:35:00,QQQ,350.282,350.377,350.232,350.348,7850,1min
2021-06-30 16:34:00,QQQ,350.272,350.308,350.232,350.279,3070,1min
2021-06-30 16:32:00,QQQ,350.262,350.318,350.223,350.289,900,1min
2021-06-30 16:31:00,QQQ,350.262,350.298,350.213,350.259,1200,1min
2021-06-30 16:30:00,QQQ,350.272,350.308,350.203,350.249,6800,1min
2021-06-30 16:29:00,QQQ,350.252,350.308,350.213,350.259,6300,1min
2021-06-30 16:28:00,QQQ,350.213,350.308,350.173,350.259,16517,1min
2021-06-30 16:27:00,QQQ,350.193,350.239,350.153,350.2,3025,1min
2021-06-30 16:26:00,QQQ,350.183,350.249,350.134,350.18,12100,1min
2021-06-30 16:25:00,QQQ,350.153,350.209,350.114,350.17,2601,1min
2021-06-30 16:24:00,QQQ,350.173,350.209,350.114,350.17,1699,1min
2021-06-30 16:22:00,QQQ,350.163,350.199,350.124,350.17,1500,1min
2021-06-30 16:19:00,QQQ,350.134,350.18,350.094,350.141,955,1min
2021-06-30 16:18:00,QQQ,350.143,350.18,350.084,350.131,1600,1min
2021-06-30 16:17:00,QQQ,350.143,350.18,350.074,350.121,1701,1min
2021-06-30 16:15:00,QQQ,350.173,350.209,350.055,350.121,7065,1min
2021-06-30 16:14:00,QQQ,350.193,350.229,350.074,350.2,7756,1min
2021-06-30 16:13:00,QQQ,350.143,350.239,350.104,350.21,2404,1min
2021-06-30 16:12:00,QQQ,350.104,350.18,350.065,350.151,11510,1min
2021-06-30 16:11:00,QQQ,350.064,350.15,350.025,350.121,2000,1min
2021-06-30 16:10:00,QQQ,350.045,350.101,350.005,350.062,10879,1min
2021-06-30 16:09:00,QQQ,350.064,350.129,349.996,350.042,10119,1min
2021-06-30 16:08:00,QQQ,350.055,350.13,349.985,350.072,39468,1min
2021-06-30 16:07:00,QQQ,350.153,350.189,350.025,350.072,23814,1min
2021-06-30 16:06:00,QQQ,350.134,350.189,350.065,350.111,10700,1min
2021-06-30 16:05:00,QQQ,350.183,350.219,349.926,350.101,8759,1min
2021-06-30 16:04:00,QQQ,350.084,350.199,350.035,350.17,12049,1min
2021-06-30 16:03:00,QQQ,350.173,350.209,349.996,350.072,30981,1min
2021-06-30 16:02:00,QQQ,350.272,350.367,350.144,350.19,14196,1min
2021-06-30 16:01:00,QQQ,350.252,350.397,350.213,350.259,31734,1min
2021-06-30 16:00:00,QQQ,349.946,350.318,349.897,350.259,659079,1min
2021-06-30 15:59:00,QQQ,350.163,350.318,349.917,349.973,986256,1min
2021-06-30 15:58:00,QQQ,350.262,350.298,350.084,350.16,308023,1min
2021-06-30 15:57:00,QQQ,350.292,350.357,350.153,350.277,304461,1min
2021-06-30 15:56:00,QQQ,350.272,350.392,350.188,350.299,326159,1min
2021-06-30 15:55:00,QQQ,350.232,350.412,350.163,350.289,313509,1min
2021-06-30 15:54:00,QQQ,350.311,350.417,349.976,350.239,461017,1min
2021-06-30 15:53:00,QQQ,350.321,350.417,350.183,350.318,217264,1min
2021-06-30 15:52:00,QQQ,350.155,350.397,350.116,350.328,142553,1min
2021-06-30 15:51:00,QQQ,350.074,350.209,349.971,350.16,136953,1min
2021-06-30 15:50:00,QQQ,350.361,350.397,349.759,350.081,457072,1min
2021-06-30 15:49:00,QQQ,350.44,350.486,350.282,350.368,72023,1min
2021-06-30 15:48:00,QQQ,350.548,350.604,350.39,350.447,57396,1min
2021-06-30 15:47:00,QQQ,350.519,350.644,350.46,350.55,119012,1min
2021-06-30 15:46:00,QQQ,350.44,350.565,350.381,350.515,117254,1min
2021-06-30 15:45:00,QQQ,350.301,350.496,350.262,350.447,116674,1min
2021-06-30 15:44:00,QQQ,350.232,350.347,350.173,350.299,39712,1min
2021-06-30 15:43:00,QQQ,350.148,350.279,350.084,350.23,52365,1min
2021-06-30 15:42:00,QQQ,350.203,350.298,350.114,350.16,35726,1min
2021-06-30 15:41:00,QQQ,350.282,350.357,350.163,350.21,35595,1min
2021-06-30 15:40:00,QQQ,350.252,350.338,350.193,350.299,20214,1min
2021-06-30 15:39:00,QQQ,350.292,350.347,350.193,350.254,43200,1min
2021-06-30 15:38:00,QQQ,350.301,350.357,350.223,350.309,30301,1min
2021-06-30 15:37:00,QQQ,350.272,350.338,350.178,350.299,42982,1min
2021-06-30 15:36:00,QQQ,350.213,350.308,350.104,350.279,66597,1min
2021-06-30 15:35:00,QQQ,350.331,350.426,350.183,350.23,78365,1min
2021-06-30 15:34:00,QQQ,350.089,350.397,350.045,350.348,140649,1min
2021-06-30 15:33:00,QQQ,350.064,350.138,350.005,350.091,72587,1min
2021-06-30 15:32:00,QQQ,350.139,350.175,350.015,350.081,36485,1min
2021-06-30 15:31:00,QQQ,350.143,350.208,350.084,350.141,48276,1min
2021-06-30 15:30:00,QQQ,350.232,350.298,350.084,350.141,52100,1min
2021-06-30 15:29:00,QQQ,350.277,350.313,350.188,350.239,20556,1min
