Timestamp,Symbol,Open,High,Low,Close,Volume,Interval
2018-05-31 22:35:00,QQQ,164.279,164.334,164.227,164.292,300,1min
2018-05-31 20:04:00,QQQ,164.019,164.074,163.967,164.032,4000,1min
2018-05-31 20:03:00,QQQ,164.038,164.093,163.977,164.051,5500,1min
2018-05-31 19:59:00,QQQ,163.99,164.045,163.919,164.003,3655,1min
2018-05-31 19:54:00,QQQ,163.99,164.045,163.938,164.003,1500,1min
2018-05-31 19:51:00,QQQ,163.942,163.996,163.89,163.955,100,1min
2018-05-31 19:47:00,QQQ,163.903,163.958,163.852,163.916,400,1min
2018-05-31 19:44:00,QQQ,163.942,163.996,163.89,163.955,100,1min
2018-05-31 19:42:00,QQQ,163.942,163.996,163.89,163.955,900,1min
2018-05-31 19:36:00,QQQ,163.932,163.987,163.88,163.945,500,1min
2018-05-31 19:30:00,QQQ,163.981,164.035,163.929,163.993,1600,1min
2018-05-31 19:27:00,QQQ,163.952,164.006,163.9,163.964,1989,1min
2018-05-31 19:24:00,QQQ,163.952,164.006,163.9,163.964,2500,1min
2018-05-31 19:12:00,QQQ,163.961,164.016,163.909,163.974,2000,1min
2018-05-31 19:11:00,QQQ,163.961,164.025,163.909,163.984,600,1min
2018-05-31 19:10:00,QQQ,163.952,164.006,163.9,163.964,1989,1min
2018-05-31 19:09:00,QQQ,163.923,164.016,163.871,163.974,2800,1min
2018-05-31 19:08:00,QQQ,163.913,163.968,163.861,163.926,1500,1min
2018-05-31 19:07:00,QQQ,163.923,163.977,163.871,163.935,900,1min
2018-05-31 19:04:00,QQQ,163.923,163.977,163.871,163.935,4100,1min
2018-05-31 19:03:00,QQQ,163.923,163.977,163.871,163.935,300,1min
2018-05-31 18:45:00,QQQ,163.99,164.045,163.938,164.003,800,1min
2018-05-31 18:42:00,QQQ,164.019,164.074,163.967,164.032,500,1min
2018-05-31 18:40:00,QQQ,164.019,164.074,163.967,164.032,469,1min
2018-05-31 18:39:00,QQQ,164.019,164.074,163.967,164.032,1500,1min
2018-05-31 18:38:00,QQQ,163.99,164.054,163.929,164.012,5600,1min
2018-05-31 18:33:00,QQQ,163.981,164.035,163.909,163.974,2291,1min
2018-05-31 18:32:00,QQQ,163.961,164.035,163.909,163.993,5400,1min
2018-05-31 18:31:00,QQQ,163.981,164.035,163.929,163.993,800,1min
2018-05-31 18:29:00,QQQ,164.0,164.054,163.948,164.012,300,1min
2018-05-31 18:27:00,QQQ,163.952,164.006,163.9,163.964,150,1min
2018-05-31 18:23:00,QQQ,163.971,164.025,163.919,163.984,790,1min
2018-05-31 18:13:00,QQQ,163.952,164.006,163.9,163.964,1400,1min
2018-05-31 18:12:00,QQQ,163.99,164.045,163.919,163.984,9600,1min
2018-05-31 18:11:00,QQQ,163.99,164.054,163.938,164.012,400,1min
2018-05-31 18:10:00,QQQ,164.0,164.054,163.948,164.012,300,1min
2018-05-31 18:07:00,QQQ,163.942,164.025,163.88,163.984,4300,1min
2018-05-31 18:04:00,QQQ,163.913,163.968,163.861,163.926,230,1min
2018-05-31 18:02:00,QQQ,163.903,163.958,163.852,163.916,100,1min
2018-05-31 18:01:00,QQQ,163.903,163.958,163.813,163.916,4495,1min
2018-05-31 18:00:00,QQQ,163.913,163.987,163.794,163.887,16600,1min
2018-05-31 17:55:00,QQQ,163.923,163.977,163.871,163.935,100,1min
2018-05-31 17:47:00,QQQ,163.894,163.948,163.842,163.906,774,1min
2018-05-31 17:44:00,QQQ,163.884,163.939,163.832,163.897,400,1min
2018-05-31 17:36:00,QQQ,163.836,163.91,163.784,163.868,1700,1min
2018-05-31 17:35:00,QQQ,163.836,163.89,163.784,163.849,995,1min
2018-05-31 17:34:00,QQQ,163.855,163.91,163.803,163.868,2205,1min
2018-05-31 17:33:00,QQQ,163.855,163.919,163.803,163.868,3500,1min
2018-05-31 17:32:00,QQQ,163.875,163.929,163.823,163.887,2000,1min
2018-05-31 17:30:00,QQQ,163.865,163.919,163.813,163.878,1000,1min
2018-05-31 17:29:00,QQQ,163.894,163.948,163.823,163.887,4400,1min
2018-05-31 17:24:00,QQQ,163.923,163.977,163.842,163.906,1000,1min
2018-05-31 17:23:00,QQQ,163.903,163.958,163.852,163.916,700,1min
2018-05-31 17:20:00,QQQ,163.894,163.948,163.842,163.906,1000,1min
2018-05-31 17:19:00,QQQ,163.894,163.948,163.842,163.906,1000,1min
2018-05-31 17:18:00,QQQ,163.894,163.948,163.842,163.906,1000,1min
2018-05-31 17:16:00,QQQ,163.903,163.958,163.852,163.916,1000,1min
2018-05-31 17:12:00,QQQ,163.913,163.968,163.861,163.926,3600,1min
2018-05-31 17:11:00,QQQ,163.913,163.968,163.861,163.926,1100,1min
2018-05-31 17:09:00,QQQ,163.942,163.996,163.89,163.955,900,1min
2018-05-31 17:08:00,QQQ,163.942,163.996,163.89,163.955,1600,1min
2018-05-31 17:07:00,QQQ,163.99,164.045,163.9,163.964,2899,1min
2018-05-31 17:06:00,QQQ,163.99,164.045,163.938,164.003,1000,1min
2018-05-31 17:00:00,QQQ,164.019,164.074,163.967,164.032,306,1min
2018-05-31 16:59:00,QQQ,163.971,164.025,163.919,163.984,400,1min
2018-05-31 16:58:00,QQQ,163.932,163.987,163.861,163.926,5251,1min
2018-05-31 16:57:00,QQQ,163.942,163.996,163.89,163.955,100,1min
2018-05-31 16:56:00,QQQ,163.942,163.996,163.89,163.955,700,1min
2018-05-31 16:55:00,QQQ,163.942,163.996,163.89,163.955,4100,1min
2018-05-31 16:54:00,QQQ,163.942,163.996,163.89,163.955,4000,1min
2018-05-31 16:52:00,QQQ,163.952,164.006,163.9,163.964,100,1min
2018-05-31 16:51:00,QQQ,163.952,164.006,163.9,163.964,100,1min
2018-05-31 16:49:00,QQQ,163.894,163.958,163.842,163.916,3400,1min
2018-05-31 16:45:00,QQQ,163.894,163.948,163.832,163.897,2400,1min
2018-05-31 16:44:00,QQQ,163.913,163.968,163.861,163.926,4300,1min
2018-05-31 16:43:00,QQQ,163.903,163.968,163.852,163.926,5800,1min
2018-05-31 16:42:00,QQQ,163.884,163.958,163.832,163.916,2126,1min
2018-05-31 16:41:00,QQQ,163.903,163.958,163.852,163.916,3000,1min
2018-05-31 16:40:00,QQQ,163.903,163.958,163.852,163.916,400,1min
2018-05-31 16:39:00,QQQ,163.894,163.948,163.842,163.906,5000,1min
2018-05-31 16:38:00,QQQ,163.846,163.919,163.794,163.858,4600,1min
2018-05-31 16:37:00,QQQ,163.884,163.939,163.813,163.878,3496,1min
2018-05-31 16:36:00,QQQ,163.894,163.948,163.842,163.906,100,1min
2018-05-31 16:35:00,QQQ,163.903,163.958,163.823,163.887,5800,1min
2018-05-31 16:34:00,QQQ,163.913,163.968,163.852,163.916,22048,1min
2018-05-31 16:33:00,QQQ,163.903,163.968,163.852,163.926,9652,1min
2018-05-31 16:31:00,QQQ,163.923,163.987,163.871,163.945,5000,1min
2018-05-31 16:30:00,QQQ,163.884,163.996,163.832,163.935,15300,1min
2018-05-31 16:28:00,QQQ,163.913,163.968,163.861,163.926,5000,1min
2018-05-31 16:27:00,QQQ,163.846,163.968,163.794,163.926,192500,1min
2018-05-31 16:26:00,QQQ,163.913,163.968,163.861,163.926,800,1min
2018-05-31 16:25:00,QQQ,163.903,163.968,163.823,163.887,2760,1min
2018-05-31 16:24:00,QQQ,163.913,163.968,163.842,163.906,700,1min
2018-05-31 16:22:00,QQQ,163.913,163.987,163.861,163.935,13300,1min
2018-05-31 16:21:00,QQQ,163.894,163.968,163.842,163.926,5500,1min
2018-05-31 16:19:00,QQQ,163.894,163.948,163.842,163.906,100,1min
2018-05-31 16:16:00,QQQ,163.894,163.948,163.842,163.906,10000,1min
2018-05-31 16:15:00,QQQ,163.923,163.977,163.823,163.906,4960,1min
2018-05-31 16:14:00,QQQ,163.884,163.939,163.775,163.897,11197,1min
2018-05-31 16:13:00,QQQ,163.875,163.948,163.823,163.906,2752,1min
2018-05-31 16:12:00,QQQ,163.846,163.948,163.794,163.887,16600,1min
2018-05-31 16:11:00,QQQ,163.865,163.919,163.794,163.868,12252,1min
2018-05-31 16:10:00,QQQ,163.836,163.939,163.683,163.868,88040,1min
2018-05-31 16:09:00,QQQ,163.894,163.948,163.775,163.839,22604,1min
2018-05-31 16:08:00,QQQ,163.903,163.958,163.842,163.906,13800,1min
2018-05-31 16:07:00,QQQ,163.884,163.977,163.832,163.926,10150,1min
2018-05-31 16:06:00,QQQ,163.903,163.968,163.823,163.897,26500,1min
2018-05-31 16:05:00,QQQ,163.913,163.968,163.832,163.916,20450,1min
2018-05-31 16:04:00,QQQ,163.875,163.968,163.823,163.926,14400,1min
2018-05-31 16:03:00,QQQ,163.846,163.929,163.784,163.887,34675,1min
2018-05-31 16:02:00,QQQ,163.846,163.91,163.755,163.82,29426,1min
2018-05-31 16:01:00,QQQ,163.836,163.9,163.765,163.858,37936,1min
2018-05-31 16:00:00,QQQ,163.807,163.939,163.746,163.849,574981,1min
2018-05-31 15:59:00,QQQ,163.826,163.996,163.746,163.82,857616,1min
2018-05-31 15:58:00,QQQ,163.778,163.948,163.717,163.834,240689,1min
2018-05-31 15:57:00,QQQ,163.687,163.852,163.63,163.791,148803,1min
2018-05-31 15:56:00,QQQ,163.677,163.765,163.62,163.704,100153,1min
2018-05-31 15:55:00,QQQ,163.73,163.842,163.611,163.685,201764,1min
2018-05-31 15:54:00,QQQ,163.716,163.784,163.63,163.743,73918,1min
2018-05-31 15:53:00,QQQ,163.716,163.813,163.654,163.733,68272,1min
2018-05-31 15:52:00,QQQ,163.725,163.823,163.63,163.738,104496,1min
2018-05-31 15:51:00,QQQ,163.72,163.794,163.611,163.743,117397,1min
2018-05-31 15:50:00,QQQ,163.913,163.972,163.582,163.743,408847,1min
2018-05-31 15:49:00,QQQ,163.942,164.04,163.852,163.935,175590,1min
2018-05-31 15:48:00,QQQ,163.86,164.035,163.803,163.964,227021,1min
2018-05-31 15:47:00,QQQ,163.884,163.948,163.803,163.868,62464,1min
2018-05-31 15:46:00,QQQ,163.913,163.977,163.832,163.906,41664,1min
2018-05-31 15:45:00,QQQ,163.884,164.006,163.803,163.926,210447,1min
2018-05-31 15:44:00,QQQ,163.87,163.958,163.813,163.906,40946,1min
2018-05-31 15:43:00,QQQ,163.889,163.958,163.794,163.882,64669,1min
2018-05-31 15:42:00,QQQ,163.908,163.996,163.832,163.906,66447,1min
2018-05-31 15:41:00,QQQ,164.009,164.064,163.832,163.916,73445,1min
2018-05-31 15:40:00,QQQ,164.009,164.088,163.943,164.022,45902,1min
2018-05-31 15:39:00,QQQ,164.014,164.083,163.919,164.032,34048,1min
2018-05-31 15:38:00,QQQ,164.038,164.102,163.938,164.022,86110,1min
2018-05-31 15:37:00,QQQ,164.005,164.102,163.948,164.056,40243,1min
2018-05-31 15:36:00,QQQ,163.961,164.093,163.909,164.012,37617,1min
2018-05-31 15:35:00,QQQ,163.86,164.054,163.808,163.984,25463,1min
2018-05-31 15:34:00,QQQ,163.878,163.968,163.794,163.873,38851,1min
2018-05-31 15:33:00,QQQ,163.923,163.987,163.794,163.887,48416,1min
2018-05-31 15:32:00,QQQ,163.952,164.006,163.823,163.926,40919,1min
2018-05-31 15:31:00,QQQ,163.961,164.045,163.88,163.955,39217,1min
2018-05-31 15:30:00,QQQ,163.99,164.054,163.856,163.969,60037,1min
2018-05-31 15:29:00,QQQ,163.99,164.045,163.9,164.003,46088,1min
2018-05-31 15:28:00,QQQ,163.952,164.083,163.9,163.999,56740,1min
2018-05-31 15:27:00,QQQ,163.961,164.035,163.852,163.955,56801,1min
2018-05-31 15:26:00,QQQ,163.976,164.069,163.9,163.984,49753,1min
2018-05-31 15:25:00,QQQ,163.942,164.059,163.861,163.993,59630,1min
2018-05-31 15:24:00,QQQ,164.077,164.131,163.88,163.964,64809,1min
2018-05-31 15:23:00,QQQ,164.029,164.131,163.948,164.09,72162,1min
2018-05-31 15:22:00,QQQ,163.942,164.083,163.861,164.041,53399,1min
2018-05-31 15:21:00,QQQ,163.981,164.035,163.861,163.955,49799,1min
2018-05-31 15:20:00,QQQ,164.029,164.083,163.909,163.993,65660,1min
2018-05-31 15:19:00,QQQ,164.009,164.093,163.929,164.041,69684,1min
2018-05-31 15:18:00,QQQ,163.956,164.074,163.9,164.022,36624,1min
2018-05-31 15:17:00,QQQ,164.0,164.074,163.89,163.964,53762,1min
2018-05-31 15:16:00,QQQ,164.058,164.112,163.938,164.022,30942,1min
2018-05-31 15:15:00,QQQ,164.0,164.127,163.938,164.07,60718,1min
2018-05-31 15:14:00,QQQ,163.956,164.064,163.9,164.022,33879,1min
2018-05-31 15:13:00,QQQ,163.937,164.016,163.885,163.974,23133,1min
2018-05-31 15:12:00,QQQ,163.952,164.006,163.861,163.945,75921,1min
2018-05-31 15:11:00,QQQ,163.971,164.035,163.89,163.959,65847,1min
2018-05-31 15:10:00,QQQ,164.0,164.091,163.929,163.993,76012,1min
2018-05-31 15:09:00,QQQ,164.019,164.093,163.938,164.003,34353,1min
2018-05-31 15:08:00,QQQ,163.884,164.102,163.823,164.032,182936,1min
2018-05-31 15:07:00,QQQ,163.894,163.977,163.823,163.887,47823,1min
2018-05-31 15:06:00,QQQ,163.817,163.948,163.755,163.906,36581,1min
2018-05-31 15:05:00,QQQ,163.759,163.89,163.707,163.831,29045,1min
2018-05-31 15:04:00,QQQ,163.769,163.823,163.659,163.772,39200,1min
