Timestamp,Symbol,Open,High,Low,Close,Volume,Interval
2019-03-29 19:59:00,QQQ,174.804,174.848,174.761,174.82,130,1min
2019-03-29 19:57:00,QQQ,174.862,174.906,174.819,174.878,700,1min
2019-03-29 19:54:00,QQQ,174.872,174.916,174.829,174.888,1194,1min
2019-03-29 19:49:00,QQQ,174.794,174.838,174.751,174.81,170,1min
2019-03-29 19:48:00,QQQ,174.862,174.916,174.819,174.888,5413,1min
2019-03-29 19:44:00,QQQ,174.794,174.916,174.751,174.888,1100,1min
2019-03-29 19:40:00,QQQ,174.843,174.896,174.8,174.869,2050,1min
2019-03-29 19:38:00,QQQ,174.843,174.887,174.8,174.859,750,1min
2019-03-29 19:37:00,QQQ,174.823,174.867,174.78,174.839,450,1min
2019-03-29 19:34:00,QQQ,174.823,174.867,174.78,174.839,100,1min
2019-03-29 19:32:00,QQQ,174.823,174.867,174.78,174.839,683,1min
2019-03-29 19:31:00,QQQ,174.823,174.867,174.78,174.839,297,1min
2019-03-29 19:20:00,QQQ,174.775,174.819,174.732,174.791,376,1min
2019-03-29 19:19:00,QQQ,174.775,174.819,174.732,174.791,100,1min
2019-03-29 19:08:00,QQQ,174.852,174.896,174.809,174.869,185,1min
2019-03-29 19:03:00,QQQ,174.823,174.867,174.78,174.839,100,1min
2019-03-29 18:37:00,QQQ,174.852,174.896,174.809,174.869,100,1min
2019-03-29 18:35:00,QQQ,174.823,174.867,174.78,174.839,400,1min
2019-03-29 18:31:00,QQQ,174.833,174.896,174.547,174.606,1288,1min
2019-03-29 18:30:00,QQQ,174.823,174.867,174.78,174.839,623,1min
2019-03-29 18:25:00,QQQ,174.823,174.867,174.78,174.839,1560,1min
2019-03-29 18:05:00,QQQ,174.745,174.789,174.702,174.762,7200,1min
2019-03-29 18:04:00,QQQ,174.745,174.789,174.702,174.762,600,1min
2019-03-29 18:03:00,QQQ,174.823,174.867,174.78,174.839,1400,1min
2019-03-29 18:01:00,QQQ,174.755,174.799,174.712,174.771,499,1min
2019-03-29 17:42:00,QQQ,174.775,174.848,174.732,174.82,2129,1min
2019-03-29 17:41:00,QQQ,174.736,174.78,174.693,174.752,375,1min
2019-03-29 17:40:00,QQQ,174.736,174.78,174.693,174.752,400,1min
2019-03-29 17:39:00,QQQ,174.391,174.435,174.348,174.407,184000,1min
2019-03-29 17:36:00,QQQ,174.726,174.77,174.673,174.733,567,1min
2019-03-29 17:30:00,QQQ,174.716,174.76,174.673,174.733,300,1min
2019-03-29 17:29:00,QQQ,174.755,174.799,174.683,174.742,3793,1min
2019-03-29 17:28:00,QQQ,174.765,174.809,174.722,174.781,150,1min
2019-03-29 17:27:00,QQQ,174.765,174.887,174.722,174.83,700,1min
2019-03-29 17:25:00,QQQ,174.775,174.867,174.732,174.839,1300,1min
2019-03-29 17:23:00,QQQ,174.784,174.828,174.741,174.801,611,1min
2019-03-29 17:19:00,QQQ,174.823,174.877,174.78,174.849,2600,1min
2019-03-29 17:17:00,QQQ,174.843,174.887,174.79,174.849,904,1min
2019-03-29 17:16:00,QQQ,174.843,174.887,174.8,174.859,600,1min
2019-03-29 17:14:00,QQQ,174.852,174.896,174.8,174.869,4095,1min
2019-03-29 17:13:00,QQQ,174.852,174.896,174.809,174.869,150,1min
2019-03-29 17:09:00,QQQ,174.872,174.916,174.829,174.888,452,1min
2019-03-29 17:07:00,QQQ,174.901,174.945,174.858,174.917,145,1min
2019-03-29 17:06:00,QQQ,174.872,174.916,174.829,174.888,400,1min
2019-03-29 17:05:00,QQQ,174.872,174.925,174.829,174.898,845,1min
2019-03-29 17:04:00,QQQ,174.881,174.925,174.838,174.898,445,1min
2019-03-29 17:03:00,QQQ,174.881,174.925,174.838,174.898,1000,1min
2019-03-29 17:02:00,QQQ,174.872,174.916,174.829,174.888,981,1min
2019-03-29 17:00:00,QQQ,174.901,174.945,174.858,174.917,483,1min
2019-03-29 16:59:00,QQQ,174.901,174.945,174.858,174.917,500,1min
2019-03-29 16:58:00,QQQ,174.911,174.955,174.868,174.927,500,1min
2019-03-29 16:56:00,QQQ,174.872,174.916,174.829,174.888,375,1min
2019-03-29 16:55:00,QQQ,174.92,174.964,174.829,174.888,800,1min
2019-03-29 16:54:00,QQQ,174.92,174.964,174.877,174.937,500,1min
2019-03-29 16:53:00,QQQ,174.93,174.974,174.877,174.937,4400,1min
2019-03-29 16:52:00,QQQ,174.93,174.974,174.887,174.946,326,1min
2019-03-29 16:51:00,QQQ,174.93,174.974,174.887,174.946,4530,1min
2019-03-29 16:50:00,QQQ,174.93,174.974,174.887,174.946,20860,1min
2019-03-29 16:49:00,QQQ,174.92,174.964,174.877,174.937,6200,1min
2019-03-29 16:48:00,QQQ,174.911,174.955,174.868,174.927,5300,1min
2019-03-29 16:47:00,QQQ,174.911,174.955,174.868,174.927,200,1min
2019-03-29 16:46:00,QQQ,174.911,174.964,174.868,174.937,1300,1min
2019-03-29 16:45:00,QQQ,174.901,174.945,174.858,174.917,100,1min
2019-03-29 16:44:00,QQQ,174.59,174.634,174.547,174.606,150000,1min
2019-03-29 16:43:00,QQQ,174.881,174.955,174.838,174.927,5200,1min
2019-03-29 16:42:00,QQQ,174.881,174.935,174.838,174.907,4000,1min
2019-03-29 16:41:00,QQQ,174.881,174.925,174.838,174.898,100,1min
2019-03-29 16:40:00,QQQ,174.881,174.925,174.829,174.898,3100,1min
2019-03-29 16:39:00,QQQ,174.872,174.935,174.819,174.878,6600,1min
2019-03-29 16:38:00,QQQ,174.881,174.935,174.838,174.898,3420,1min
2019-03-29 16:37:00,QQQ,174.891,174.935,174.838,174.898,3300,1min
2019-03-29 16:36:00,QQQ,174.891,174.935,174.848,174.907,1300,1min
2019-03-29 16:35:00,QQQ,174.891,174.935,174.838,174.907,5880,1min
2019-03-29 16:34:00,QQQ,174.881,174.935,174.838,174.907,8700,1min
2019-03-29 16:33:00,QQQ,174.881,174.925,174.838,174.898,200,1min
2019-03-29 16:32:00,QQQ,174.862,174.935,174.819,174.907,4000,1min
2019-03-29 16:31:00,QQQ,174.901,174.945,174.809,174.869,48619,1min
2019-03-29 16:30:00,QQQ,174.92,174.964,174.829,174.917,57713,1min
2019-03-29 16:29:00,QQQ,174.872,174.974,174.829,174.937,20132,1min
2019-03-29 16:28:00,QQQ,174.881,174.925,174.819,174.888,21896,1min
